MajorLinkerVersion,MinorOperatingSystemVersion,MajorSubsystemVersion,SizeOfStackReserve,TimeDateStamp,MajorOperatingSystemVersion,Characteristics,ImageBase,Subsystem,MinorImageVersion,MinorSubsystemVersion,SizeOfInitializedData,DllCharacteristics,DirectoryEntryExport,ImageDirectoryEntryExport,CheckSum,DirectoryEntryImportSize,SectionMaxChar,MajorImageVersion,AddressOfEntryPoint,SectionMinEntropy,SizeOfHeaders,SectionMinVirtualsize,malware
10,1,5,1048576,1391107849,5,258,4194304,2,0,1,282112,33088,0,0,2018189464,74,3221225536,0,5494,2.104846359,1024,3964,1
2,0,5,1048576,1437986541,5,33167,4194304,2,0,0,38912,32768,0,0,770594,120,3221225536,6,70588,0,1024,8,1
8,0,4,1048576,1324795004,5,291,268435456,3,0,0,2560,32768,26,24016,87891,111,3758096416,8,36864,0.598342554,1024,1544,1
12,1,5,1048576,1429256110,5,258,4194304,2,0,1,422912,33088,8,150960,567452,61,3221225536,16,62012,4.274022771,1024,6620,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,36352,0,0,0,193124,249,3221225536,0,152680,0,1024,8,1
12,1,5,1048576,1407584550,5,258,4194304,2,0,1,407552,32832,0,0,589552,66,3221225536,16,57308,4.771507906,1024,6360,1
255,0,4,1048576,1189006429,4,271,4194304,2,0,0,79360,0,0,0,0,38,3758096480,0,92339,0,1024,1128,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,297472,34112,0,0,362906,41,3221225536,6,5339,0,1024,348,1
11,1,5,1048576,1445328183,5,258,4194304,2,0,1,1081344,33088,0,0,1285617,80,3221225536,0,51289,3.361142735,1024,11182,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,19456,0,0,0,2051061,109,3221225536,0,57760,0,1024,8,1
2,0,4,0,708992537,4,41358,4194304,2,0,0,22016,1,4,139264,0,248,3221225536,0,108112,0,1024,135,1
6,0,4,1048576,1279978130,4,271,4194304,2,0,0,10240,0,0,0,200170,48,3221225536,1,4592,0,1024,2212,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3139930927,96,3221225536,6,42488,0,1024,8,1
6,0,4,1048576,1332835104,4,271,4194304,2,0,0,7168,0,0,0,0,54,3221225536,0,13524,2.535194182,1024,1368,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,13824,32768,0,0,521682,96,3221225536,6,42488,0,1024,8,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2450469,114,3221225536,6,49600,0,1024,8,1
9,0,5,1048576,1401714011,5,259,4194304,2,0,0,62464,33024,0,0,244823,76,3221225536,0,71287,2.99350795,1024,6700,1
2,0,4,2097152,1390247720,4,783,4194304,2,0,0,160768,0,0,0,0,43,3227516992,1,4416,0,1024,24,1
6,0,4,1048576,1423637480,4,271,16777216,2,0,0,20480,0,0,0,0,53,3221225536,6,7529,4.847670192,1024,8702,1
8,0,4,1048576,1387178059,4,259,4194304,2,0,0,21504,256,0,0,45935,78,3221225536,0,8400,1.755989175,1024,1176,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,4096,0,0,0,0,6,3758096512,0,156400,0,4096,4096,1
11,1,5,1048576,1408620493,5,258,4194304,2,1,1,38400,32832,0,0,763533,80,3221225536,5,53175,2.136651272,1024,5700,1
10,0,5,1048576,1330111183,5,258,4194304,2,0,0,4119040,34112,0,0,0,172,3221225600,6,14489,0,1024,2776,1
5,0,4,1048576,1431878319,4,271,4194304,2,0,0,5120,0,0,0,0,10,3758096416,0,4240,4.464592861,1536,2048,1
9,0,5,1048576,1409285427,5,259,4194304,2,0,0,120320,33792,0,0,227499,155,3221225600,6,13136,0,1024,5212,1
10,1,5,1048576,1397469345,5,258,4194304,2,0,1,375808,33088,0,0,503972,113,3221225536,0,60996,4.141388846,1024,9398,1
8,0,4,1048576,1435636937,4,8450,268435456,2,0,0,647168,0,8,1061744,1178708,288,3221225536,0,419283,3.837301356,4096,8136,1
6,0,4,1048576,1168712776,4,271,4194304,2,0,0,166400,0,0,0,0,152,3221225600,0,12641,0,1024,4606,1
6,0,4,1048576,1442039277,4,271,4194304,2,0,0,24576,0,0,0,101127,86,3221225536,11,5124,0.003281865,4096,7032,1
10,0,5,4194304,1324637971,5,291,4194304,2,0,0,492544,32768,0,0,1696708,513,3221225536,0,91585,2.150071539,1024,57280,1
9,0,5,1048576,1437964182,5,258,4194304,2,0,0,12034048,33088,1,14777760,15189768,1987,3221225536,0,2751857,4.498597565,1024,28576,1
11,1,5,1048576,1276268161,5,258,4194304,2,0,1,424448,0,0,0,263025,158,3221225536,0,25092,3.749481692,1024,940,1
6,0,4,1048576,1293075739,4,271,4194304,2,0,0,16384,0,0,0,73530,32,3221225536,1,4432,0,4096,5203,1
9,0,5,1048576,1396986164,5,258,4194304,2,0,0,568320,32832,0,0,1202471,468,3221225536,0,471692,4.550835463,1024,33408,1
8,0,4,1048576,1387178071,4,8450,1752170496,2,0,0,413696,0,7,1029600,1217249,552,3221225536,0,697758,4.643033717,4096,3036,1
10,1,5,1048576,1394122271,5,258,4194304,2,0,1,174592,33088,0,0,310356,113,3221225536,0,58553,4.283398835,1024,8820,1
9,0,5,1048576,1422118400,5,259,4194304,2,0,0,777216,33024,0,0,871999,107,3221225536,0,40566,3.827321738,1024,13752,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,297984,34112,0,0,352697,41,3221225536,6,5339,0,1024,348,1
8,0,4,1048576,1240588855,4,259,4194304,2,0,0,684032,0,0,0,3612169,135,3758096480,0,22233,0,4096,4,1
8,0,4,1048576,1387178180,4,8450,1631387648,2,0,0,90112,256,5,246544,306727,371,3221225536,0,178881,2.594501029,4096,3988,1
10,1,5,1048576,1395676233,5,259,4194304,2,0,1,16384,33024,0,0,0,23,3758096512,0,5426288,0,4096,16384,1
7,0,4,1048576,1228636407,4,271,4194304,2,0,0,978944,0,0,0,0,67,3221225536,0,8341,3.356632531,4096,5002,1
8,0,4,1048576,1312966119,4,258,4194304,2,0,0,1536,33088,0,0,0,1,3758096512,0,99652,3.522477687,512,578,1
10,1,5,524288,1299587833,6,34,4294967296,2,1,2,1602560,33088,0,0,1688054,154,3221225536,6,50000,0.217769955,1024,324,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,277504,34112,0,0,294813,41,3221225536,6,5339,0,1024,348,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,922809407,96,3221225536,6,42488,0,1024,8,1
9,0,5,1048576,1415988922,5,258,4194304,2,0,0,405504,32832,0,0,995988,475,3221225536,0,430291,4.607440773,1024,35200,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,13824,32768,0,0,500747,96,3221225536,6,42488,0,1024,8,1
11,1,5,4000000,1350458306,5,258,4194304,2,1,1,274432,33792,0,0,307036,2,3221225536,5,10192,1.478416828,1024,1410,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,8192,0,0,0,0,14,3758096512,0,355280,0,4096,8192,1
6,0,4,1048576,1313329964,4,271,4194304,2,0,0,61440,0,0,0,0,87,3221225536,0,418318,3.684685173,4096,2288,1
11,1,5,1048576,1401792994,5,258,4194304,2,0,1,559616,33088,0,0,2018538672,88,3221225536,0,22299,4.468674419,1024,9182,1
2,0,4,2097152,1362055203,4,783,4194304,2,0,0,69632,0,0,0,0,50,3227516992,1,4416,0,1024,24,1
7,0,4,1048576,998081552,4,33166,4194304,2,0,0,0,0,0,0,0,2,3221225536,0,4193,3.64730805,1024,36864,1
9,0,5,1048576,1404120516,5,258,4194304,2,0,0,641536,33088,0,0,2018206480,7,3758096416,0,12085,0.271804981,1024,512,1
12,1,5,1048576,1401980484,5,258,4194304,2,0,1,261120,33088,0,0,375488,84,3221225536,0,12342,3.431510813,1024,4868,1
6,0,4,1048576,1288916700,4,271,4194304,2,0,0,0,0,0,0,0,3,3758358560,0,4112,7.986277851,512,69632,1
6,0,4,1048576,1276650719,4,271,4194304,2,0,0,36864,0,0,0,0,0,3221225536,0,24597,0,4096,7472,1
6,0,4,1048576,1268999575,4,271,4194304,2,0,0,10752,0,0,0,135660,44,3221225536,1,4552,0,1024,784,1
6,0,4,1048576,1375974678,4,271,4194304,2,0,0,106496,36864,0,0,157528,73,3758096448,1,5080,0,4096,2748,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,321024,34112,0,0,366337,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,554552147,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6080,0,1024,13352,1
10,1,5,1048576,1397199543,5,258,4194304,2,0,1,385536,33088,0,0,547564,113,3221225536,0,60696,4.147162041,1024,9428,1
11,1,5,4000000,1359361971,5,258,4194304,2,1,1,381952,32832,0,0,2621632,66,3221225536,5,2171032,0.678979522,1024,11558,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,297984,34112,0,0,352697,41,3221225536,6,5339,0,1024,348,1
6,0,5,1048576,1253591991,4,271,4194304,2,0,0,385536,32768,0,0,0,325,3758096416,0,251012,3.494886827,1024,37556,1
7,0,4,2097152,836003321,5,258,4194304,2,0,0,61440,0,0,0,0,119,3758096416,5,4654,0,1024,3404,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,190932,155,3224371328,6,17191,0,1024,140,1
2,0,4,2097152,0,4,783,4194304,2,0,0,259584,0,0,0,319131,376,3227517056,1,5312,0,1024,32,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,0,96,3221225536,6,42488,0,1024,8,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,83456,0,0,0,219731,227,3221225536,0,97636,0,1024,8,1
11,1,5,1048576,1392230476,5,258,4194304,2,0,1,130048,33088,0,0,213271,105,3221225536,0,15741,2.718343888,1024,14104,1
9,0,5,1048576,1404120516,5,258,4194304,2,0,0,641536,33088,0,0,2018206480,7,3758096416,0,12085,0.271804981,1024,512,1
6,0,4,1048576,1328030706,4,783,4194304,2,57,0,382464,0,0,0,0,22,3758096512,34,854819,0,4096,3360,1
11,1,5,1048576,1385983941,5,258,4194304,2,1,1,616448,32832,0,0,908065,99,3221225536,5,254585,4.873161146,1024,7356,1
11,1,5,1048576,1362935578,5,258,4194304,2,1,1,616448,32832,0,0,904295,99,3221225536,5,256486,4.849099625,1024,7498,1
11,1,5,1048576,1326749664,5,258,4194304,2,1,1,707072,32832,0,0,889754,97,3221225536,5,102930,4.680986319,1024,6998,1
10,1,5,1048576,1369308312,5,8450,268435456,2,0,1,2048,320,1,8544,0,9,3221225536,0,4267,0.157696432,1024,128,1
8,0,5,2097152,1161896459,4,3331,805306368,2,24,1,21504,32768,0,0,151904,173,3758096384,13,84710,3.333546367,1024,1840,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,472938,155,3221225600,6,12860,0,1024,4496,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,297984,34112,0,0,352697,41,3221225536,6,5339,0,1024,348,1
11,1,5,1048576,1365935498,5,258,4194304,2,1,1,693760,32832,0,0,921313,99,3221225536,5,184582,4.869571044,1024,7352,1
11,1,5,1048576,1418819254,5,259,4194304,2,0,1,918016,33024,0,0,1169208,122,3221225536,0,114918,3.904964614,1024,16228,1
9,0,5,1048576,1383536339,5,259,4194304,2,0,0,153088,32768,0,0,6289513,139,3221225536,0,98781,3.863187719,1024,33540,1
10,2,5,524288,1349292368,6,34,5368709120,2,2,2,254976,33120,0,0,317124,50,3221225536,6,5160,0.155177575,1024,72,1
11,1,5,1048576,1338139844,5,258,4194304,2,1,1,703488,32832,0,0,836577,101,3221225536,5,93029,4.650866243,1024,8192,1
11,1,5,4000000,1374987912,5,258,4194304,2,1,1,186368,32832,0,0,511439,63,3221225536,5,283835,2.949765599,1024,7490,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,4096,0,0,0,0,6,4026531936,0,160776,0,4096,5632,1
8,0,4,1048576,1341350022,4,8462,1812529152,3,0,0,57344,1024,0,0,0,0,3758096448,0,0,0.003281865,4096,12,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,351207,41,3221225536,6,5339,0,1024,348,1
11,1,5,1048576,1352576294,5,258,4194304,2,1,1,720896,32832,0,0,961440,99,3221225536,5,193881,5.485698634,1024,7686,1
6,0,4,1048576,643380766,4,271,4194304,2,0,0,43008,0,0,0,0,10,3758096416,0,6288,0,1024,13352,1
7,0,4,1048576,1194398628,4,271,4194304,2,0,0,81920,0,0,0,0,0,3221225536,0,16188,0,4096,2156,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103056,7,3758096416,0,15230,0.297500557,1024,512,1
8,0,4,1048576,1299812128,4,258,4194304,2,0,0,10752,1344,0,0,1446104,45,3221225536,6,5556,0,1024,8,1
11,1,5,4000000,1331276858,5,258,4194304,2,1,1,216064,33792,0,0,225568,3,3221225536,5,6016,0.040503016,1024,1466,1
11,1,5,1048576,1392230476,5,258,4194304,2,0,1,130048,33088,0,0,213271,105,3221225536,0,15741,2.718343888,1024,14104,1
11,1,5,1048576,1434440424,5,258,3342336,2,0,1,717312,33024,0,0,852396,83,3221225536,0,43546,2.73797683,1024,12500,1
9,0,5,1048576,1286968528,5,259,4194304,2,0,0,144384,33792,0,0,0,168,3758096448,6,13649,0,1024,6386,1
6,0,4,1048576,1004039231,4,1295,4194304,2,0,0,5632,0,2,18192,0,70,3221225536,4,8623,2.790331095,1024,1144,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,47616,0,0,0,2672709532,96,3221225536,0,40000,0,1024,8,1
11,1,5,4000000,1364353670,5,258,4194304,2,1,1,1010176,32832,0,0,1416195,84,3221225536,5,110364,4.617631269,1024,10322,1
6,0,4,1048576,1443122107,3,271,4194304,2,0,0,40960,0,0,16721,0,146,3221225536,0,9382,2.017608672,4096,3648,1
6,0,4,1048576,538765351,4,271,4194304,2,0,0,43008,0,0,0,0,10,3758096416,0,6410,0,1024,13352,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,339375,41,3221225536,6,5339,0,1024,348,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3873170,96,3221225536,6,40000,0,1024,8,1
11,1,5,4000000,1361658875,5,258,4194304,2,1,1,284160,33792,0,0,349177,3,3221225536,5,7664,0.052256916,1024,1306,1
5,0,4,1048576,1188393013,4,271,4194304,2,0,0,17920,0,0,0,46684,31,3221225536,4,4096,4.489332895,1024,928,1
9,0,5,1048576,1412034834,5,259,4194304,2,0,0,8192,32768,0,0,0,12,3758096512,0,2030688,0,4096,8192,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,767488,32832,0,0,854380,152,3221225536,6,51656,0.201344328,1024,324,1
9,0,5,1048576,1305251094,5,258,4194304,2,0,0,19968,33088,0,0,101742,239,3221225536,0,10343,3.538853118,1024,960,1
9,0,5,1048576,1350064097,5,258,4194304,2,0,0,581120,33088,0,0,598824,0,3758096416,0,75962,0,1024,512,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,310656,155,3224371328,6,17191,0,1024,140,1
10,0,5,1048576,1372596720,5,258,4194304,2,0,0,5810688,0,0,0,0,402,3221225536,0,469714,0,1024,101,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,306688,34112,0,0,358055,41,3221225536,6,5339,0,1024,348,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3918618091,96,3221225536,6,42488,0,1024,8,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
5,0,4,1048576,950760754,4,271,4194304,2,0,0,64000,0,0,0,0,307,3758096416,0,4096,2.968660011,1024,7870,1
11,1,5,1048576,1357204622,5,258,4194304,2,1,1,616448,32832,0,0,902546,99,3221225536,5,251862,4.873387585,1024,7354,1
6,0,4,1048576,1324234157,4,271,4194304,2,0,0,454656,0,0,0,503856,119,3221225536,1,5964,0,4096,2820,1
10,1,5,1048576,1391795269,5,258,4194304,2,0,1,282624,33088,0,0,2018190480,74,3221225536,0,5491,2.102993489,1024,3972,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,232150,155,3224371328,6,17191,0,1024,140,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2471410,114,3221225536,6,49600,0,1024,8,1
11,1,5,4000000,1375480698,5,258,4194304,2,1,1,387072,32832,0,0,346935,67,3221225536,5,30684,2.174134146,1024,5630,1
7,2,4,262144,1171691631,5,271,16777216,2,2,0,8192,32768,0,0,0,120,3758096416,5,36071,2.115704486,1024,3704,1
9,0,5,1048576,1411622613,5,259,4194304,2,0,0,31744,32768,0,0,0,137,3221225536,0,19488,4.639857422,1024,7064,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,2256500783,96,3221225536,6,42488,0,1024,8,1
11,1,5,1048576,1390819116,5,259,4194304,2,0,1,56832,33024,0,0,203449,107,3221225536,0,58331,4.24705935,1024,5792,1
10,1,5,1048576,1401929947,5,258,4194304,2,0,1,389632,33088,0,0,529378,98,3221225536,0,58650,4.034604952,1024,9344,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2459784,114,3221225536,6,49600,0,1024,8,1
10,1,5,1048576,1346963952,5,258,4194304,2,0,1,6526464,0,0,0,259224,136,3221225536,0,53784,3.647273578,1024,1224,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,328192,34112,0,0,352314,41,3221225536,6,5339,0,1024,348,1
9,0,5,1048576,1375631900,5,259,4194304,2,0,0,40448,33024,0,179984,0,211,3221225536,0,119608,2.538376692,1024,14588,1
6,254,4,1048576,1439137281,4,271,4194304,2,0,0,20480,0,0,0,0,0,3222274112,0,7404,1.74288057,4096,1949,1
11,1,5,4000000,1328316500,5,258,4194304,2,1,1,1916928,32832,0,0,2116583,66,3221225536,5,124312,2.09E-05,1024,10336,1
6,0,4,1048576,919723596,4,271,4194304,2,0,0,91136,0,4,72992,0,212,3758096416,0,4096,4.7166503,1024,7605,1
11,1,5,1048576,1356421639,5,258,4194304,2,1,1,727040,32832,0,0,901105,99,3221225536,5,100624,4.682398043,1024,8192,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,234418,155,3221225600,6,12860,0,1024,4496,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,321024,34112,0,0,396253,41,3221225536,6,5339,0,1024,348,1
11,1,5,4000000,1330251758,5,258,4194304,2,1,1,168448,32832,0,0,232774,65,3221225536,5,26140,1.284046017,1024,4740,1
2,0,4,2097152,1323311685,4,783,4194304,2,0,0,14848,32768,0,0,0,155,3224371328,6,16492,0,1024,148,1
6,0,4,1048576,1260053532,4,271,4194304,2,0,0,308224,32768,0,0,0,155,3221225600,6,12538,0,1024,4764,1
9,0,5,1048576,1389211878,5,258,4194304,2,0,0,354816,33088,0,0,2018345280,212,3221225536,0,52450,2.456159402,1024,22976,1
11,1,5,1048576,1392230476,5,258,4194304,2,0,1,130048,33088,0,0,213271,105,3221225536,0,15741,2.718343888,1024,14104,1
2,0,4,2097152,1292577252,4,783,4194304,2,0,0,14848,32768,0,0,0,155,3225419904,6,14764,0,1024,140,1
6,0,4,1048576,1018662584,4,271,4194304,2,0,0,561152,0,0,0,0,119,3221225536,0,33880,0,4096,16,1
6,0,4,1048576,1373832593,4,271,4194304,2,0,0,186368,32768,0,0,0,166,3221225600,6,12765,0,1024,3504,1
11,1,5,1048576,1334940598,5,258,4194304,2,1,1,718848,32832,0,0,875437,98,3221225536,5,96978,4.674442471,1024,6844,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,224539,155,3224371328,6,17191,0,1024,140,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,246784,0,0,0,0,89,3221225536,0,39008,0,1024,8,1
9,0,5,1048576,1342219636,5,259,4194304,2,0,0,1029120,32768,0,0,146427,94,3221225536,0,52527,3.26258684,1024,12480,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2854948,114,3221225536,6,49600,0,1024,8,1
10,2,5,1048576,1369500853,5,8226,1966669824,2,0,2,120320,320,13,423984,502165,104,3221225536,0,119672,0,1024,1576,1
2,0,5,1048576,1371208525,5,33166,4194304,2,0,0,1190912,0,0,0,0,483,3221225536,0,1422820,0,1024,24,1
2,0,4,2097152,1354629311,4,783,4194304,2,0,0,28160,32768,0,0,77599,155,3224371328,6,16685,0,1024,144,1
10,1,5,10000000,1352996906,5,258,4194304,2,0,1,467968,32832,0,0,622290,149,3221225536,0,83682,3.918543831,1024,10230,1
8,0,4,1048576,1261807988,4,258,4194304,2,0,0,139264,34112,0,0,0,1,3221225536,0,51118,0.081539412,1024,12,1
8,0,4,1048576,1338592750,4,8450,1048051712,2,0,0,77824,320,2,212400,285510,111,3221225536,0,95352,2.636254293,4096,1484,1
2,0,4,2097152,1345506168,4,783,4194304,3,0,0,47616,0,0,0,112765,26,3225419904,1,4400,0,1024,16,1
11,1,5,1048576,1396204223,5,258,4194304,2,0,1,361472,33088,0,0,2018270264,76,3221225536,0,15462,2.513789054,1024,16810,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,595456,32832,0,0,695958,152,3221225536,6,51656,0.201344328,1024,324,1
6,0,4,1048576,1362990553,4,271,4194304,2,0,0,24576,0,0,0,95441,2,3758096480,0,24672,2.447104859,4096,1832,1
8,0,6,262144,1292291748,6,34,65536,1,0,0,272896,0,0,0,1839019,0,3791650848,6,1789960,0,1024,224,1
9,0,5,1310720,1211865552,6,259,16777216,2,30,1,19968,33088,0,0,169233,269,3758096384,13,77713,4.497205539,1024,5572,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,23552,32768,0,0,0,0,3221225536,0,39128,0,1024,8,1
12,1,5,1048576,1400227623,5,258,4194304,2,0,1,208896,33088,0,0,308540,101,3221225536,0,21885,3.532043842,1024,5528,1
125,1,4,1048576,1297969415,6,270,4194304,2,0,0,566784,0,0,0,927596,145,3221225536,0,302328,4.805557448,1024,4178,1
10,0,5,1048576,1330111199,5,258,4194304,2,0,0,445952,34112,0,0,7593908,172,3221225600,6,14819,0,1024,3978,1
12,1,5,1048576,1444317661,5,259,4194304,2,0,1,905216,33024,0,0,1247936,24,3758096416,0,4096,5.589698874,1024,81920,1
9,0,5,1048576,1387559725,5,258,4194304,2,0,0,340480,33088,0,0,2018341656,218,3221225536,0,54917,2.523942335,1024,22976,1
6,0,4,1048576,2726912596,4,271,4194304,2,0,0,20480,0,0,0,0,156,3758096480,1,18056,0,4096,3572,1
7,0,5,1048576,638709854,4,258,4194304,2,0,0,240128,33024,0,0,374112394,177,3221225536,0,14531,0,1024,2192,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,321024,34112,0,0,396253,41,3221225536,6,5339,0,1024,348,1
11,1,5,4000000,1327680632,5,258,4194304,2,1,1,185856,32832,0,0,487694,63,3221225536,5,268603,2.990117931,1024,6784,1
11,1,5,1048576,1395938562,5,258,4194304,2,0,1,366592,33088,0,0,2018275384,76,3221225536,0,15462,2.513789054,1024,16820,1
8,0,6,262144,1072900696,6,258,16777216,2,0,0,53760,32768,0,0,0,174,3758096480,6,31084,0,1024,1108,1
2,0,4,2097152,196608,4,783,4194304,2,0,0,550912,0,0,0,576118,257,3227517056,1,5312,0,1024,32,1
6,0,4,1048576,1434640672,4,271,4194304,2,0,0,12288,1,0,0,0,241,3221225473,0,8636,3.706544265,4096,3084,1
9,2,5,1048576,1337401930,5,34,5368709120,3,0,2,548864,33088,0,0,642987,90,3221225536,0,10380,1.1175481,1024,436,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,1723646723,96,3221225536,6,42488,0,1024,8,1
9,0,5,1048576,1405328529,5,258,4194304,2,0,0,326144,33088,0,0,2018057496,7,3758096416,0,15230,0.297500557,1024,512,1
10,0,5,4194304,1327872748,5,291,4194304,2,0,0,122880,32768,0,0,866249,513,3221225536,0,91585,2.150071539,1024,38516,1
2,0,5,1048576,1359555716,5,33167,4194304,2,0,0,336384,32768,0,0,1307436,120,3221225536,6,70588,0,1024,8,1
9,0,5,1048576,1363206312,5,258,4194304,2,0,0,575488,33088,0,0,724949,160,4060086368,0,699774,0,1024,13988,1
11,1,5,1048576,1390383494,5,259,4194304,2,0,1,56832,33024,0,0,183788,105,3221225536,0,56331,4.247551736,1024,5792,1
7,0,4,1048576,1364712663,4,271,4194304,2,0,0,417792,0,1,27312,0,62,3221225536,0,11131,2.245309869,4096,1459,1
6,0,4,1048576,1436293653,4,271,4194304,2,0,65280,12289,0,0,0,16777216,157,3221225536,0,7084,1.94273448,4096,1968,1
8,0,4,1048576,1439110378,4,8450,4194304,3,0,0,8192,34112,0,0,0,1,1610612768,0,80478,0.016408465,4096,12,1
11,1,5,4000000,1335656988,5,258,4194304,2,1,1,223232,32832,0,0,298512,68,3221225536,5,33772,1.455407607,1024,5398,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,24064,0,0,135168,0,50,3221225536,0,6336,0,1024,3095,1
9,0,5,1048576,1409338856,5,258,4194304,2,0,0,395776,32832,0,0,1005503,474,3221225536,0,418172,4.581765991,1024,33408,1
2,0,4,2097152,1292577252,4,783,4194304,2,0,0,14848,32768,0,0,0,155,3225419904,6,14764,0,1024,140,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2433841,114,3221225536,6,49600,0,1024,8,1
10,1,5,1048576,1391514521,5,258,4194304,2,0,1,282112,33088,0,0,2018190656,74,3221225536,0,5494,2.104846359,1024,3964,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,307200,34112,0,0,351891,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,1412656826,4,271,4194304,2,0,0,186368,34112,0,0,2791534,166,3221225600,6,12846,0,1024,5216,1
11,1,5,4000000,1345964677,5,258,4194304,2,1,1,186368,32832,0,0,505509,63,3221225536,5,288507,2.953993378,1024,7492,1
6,0,4,1048576,666586692,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6274,0,1024,13352,1
7,0,4,1048576,1432780804,4,8462,268435456,2,0,0,315392,0,5,935216,1074948,2,3758096608,0,1024096,1.201062199,4096,1192,1
8,0,5,1048576,1055487779,5,258,268435456,2,0,0,140800,1024,6,112448,214459,79,3221225536,5,13008,3.351413337,1024,5120,1
7,0,4,1048576,1127156790,4,8462,268435456,2,0,0,4096,0,9,476316,285858,20,3758096512,0,473388,0,4096,4096,1
5,0,4,262144,938256472,5,783,16777216,2,0,0,15872,32768,24,50528,73496,220,3758096416,5,73728,2.902590287,1536,1324,1
9,0,5,1048576,1350287689,5,258,4194304,2,0,0,32256,33088,0,0,0,71,3758096416,0,90112,2.483206504,1024,6048,1
16,0,4,1048576,1393354116,4,258,4194304,2,0,0,28160,0,0,77824,0,73,3221225536,0,28536,0.021621945,1024,4156,1
